20031201,20191230,22.790754392,121.192165728,31.2505,256.2174,-192.3555,-0.798,0.0,FUGN
20011113,20191230,23.922317567,120.320175535,23.8851,-104.1763,288.833,-97.5968,0.0,FUNY
20080515,20191230,24.011156128,120.823315419,291.5807,-9.9145,96.5687,12.1386,0.0,FUQE
20050207,20191230,24.821206286,121.352856809,502.0978,-60.684,233.7098,-2.5243,0.0,FUSI
20030428,20191230,24.799044241,121.331471492,362.5506,-63.4,269.0534,1.5053,0.0,FUSN
20141125,20191230,23.961243326,120.474697363,48.5578,-20.5496,79.9355,-76.335,0.0,G811
19950424,20191230,23.080291479,120.59061927,313.4541,-97.5416,-131.7703,99.3495,0.0,GAIS
20010413,20070114,24.02840397,120.822571545,279.8639,-12.3878,38.0875,-6.0473,0.0,GANK
20151022,20191230,25.068546904,121.471076732,42.9339,-26.1598,85.1861,-9.5553,0.0,GBRS
20070515,20191230,23.741413373,120.402489338,44.723,-78.6497,168.998,-198.5807,0.0,GFES
20090716,20181214,23.854874628,120.838074377,1422.891,5.2372,13.5042,53.5843,0.0,GGDS
20081022,20191230,23.623661868,120.617506856,398.9247,-34.0823,100.3711,-13.8681,0.0,GKFM
20090402,20191230,23.612146954,120.607765355,420.8563,-33.4958,85.9981,23.2745,0.0,GLES
20150516,20170731,25.056239279,121.48831278,47.5384,-46.3141,50.1186,79.2717,0.0,GMRS
20050207,20191230,25.02039274,121.987434009,45.9849,-78.0691,266.2604,-3.0281,0.0,GOLI
20020619,20191230,24.981997903,121.508167788,53.4384,-86.5685,304.4389,-22.8262,0.0,GS01
20041022,20150816,24.809721472,120.982338959,53.8604,-57.8019,144.6928,-15.4531,0.0,GS02
20041020,20191230,24.776601853,121.044071304,146.0487,-61.8401,234.4619,9.0811,0.0,GS03
20050101,20091109,23.591521965,120.50679445,91.0858,-22.4392,55.7849,1.1614,0.0,GS04
20041022,20191230,23.567231378,120.568270605,294.6323,-56.9386,144.9466,21.6118,0.0,GS05
20041022,20191230,23.465605369,120.55422204,240.905,-62.1333,121.1717,16.9288,0.0,GS06
20041022,20191230,23.482904565,120.654831835,698.3457,-50.8803,95.327,25.1668,0.0,GS07
20050815,20191230,25.203728295,121.501497717,283.6445,-72.3452,232.7447,2.7822,0.0,GS08
20050816,20191230,25.208603865,121.651935021,30.8808,-81.328,249.1662,0.1743,0.0,GS09
20051114,20191230,25.146153054,121.461553905,52.1409,-66.4747,220.0937,-2.6604,0.0,GS10
20050815,20191230,25.133564519,121.498774321,46.5851,-75.2575,235.5073,-11.1336,0.0,GS11
20050906,20180308,25.053031405,121.382764882,272.4338,-64.2654,211.3991,4.0734,0.0,GS12
20050816,20191230,25.020109914,121.45215787,29.5805,-72.3979,240.9767,-53.1934,0.0,GS13
20050913,20191230,24.80321838,120.959454373,50.8729,-66.4583,219.7614,-1.0639,0.0,GS14
20050913,20191230,24.766647441,120.990499995,83.0759,-62.5428,226.2537,2.6415,0.0,GS15
20050917,20191230,24.74787285,121.04161038,165.2553,-58.3226,221.8034,3.9257,0.0,GS16
20050914,20191230,23.561152323,120.605846246,978.2203,-45.3313,111.0366,26.2202,0.0,GS17
20050914,20191230,23.484979473,120.473784355,96.3001,-62.8208,149.1267,-0.0945,0.0,GS18
20061223,20120525,25.072256717,121.679822469,55.7854,-17.4819,139.841,-26.0106,0.0,GS19
20061206,20191230,24.842695845,121.941099829,25.7694,-120.0421,251.0141,-101.4728,0.0,GS20
20060712,20191230,24.097307756,120.51238314,37.5477,-74.6494,205.0965,-63.1879,0.0,GS21
